T6_Z2
Time-Data=(A2/86400)+25569;Temp;Humi;Vbat
1734598889;29.33;30.06;2969
1734599192;28.55;31.31;2967
1734599493;27.87;32.34;2965
1734599793;27.25;32.93;2963
1734600093;26.71;33.19;2962
1734600394;26.23;33.95;2960
1734600694;25.81;34.64;2958
1734600995;25.43;35.24;2957
1734601295;25.1;35.61;2956
1734601593;26.14;35.7;2955
1734601896;31.2;29.5;2955
1734602196;36.97;23.22;2956
1734602496;41.64;19.08;2958
1734602797;44.15;17.26;2961
1734603097;44.62;16.81;2964
1734603398;43.37;17.23;2968
1734603698;41.43;18.34;2971
1734603998;39.36;19.7;2974
1734604299;37.39;21.05;2976
1734604599;35.6;22.34;2978
1734604899;34;23.8;2977
1734605200;32.6;25.01;2976
1734605498;31.45;25.78;2974
1734605798;30.46;26.67;2972
1734606101;29.58;27.59;2971
1734606401;28.8;28.54;2969
1734606702;28.11;29.5;2967
1734606999;27.5;30.44;2965
1734607302;26.94;31.04;2963
1734607603;26.45;31.58;2961
1734607903;26.01;32.12;2959
1734608203;25.62;32.68;2958
1734608504;25.27;33.15;2957
1734608804;24.94;33.63;2955
1734609105;24.68;34.47;2954
1734609405;24.45;35.16;2953
1734609705;24.22;35.73;2952
1734610006;24.04;36.26;2951
1734610306;25.05;36.46;2950
1734610607;30.13;30.44;2950
1734610907;36.04;23.81;2952
1734611207;41.02;19.22;2955
1734611508;43.82;17.2;2958
1734611808;44.07;16.89;2962
1734612108;42.79;17.55;2966
1734612409;40.99;18.6;2969
1734612709;39.05;19.87;2973
1734613009;37.18;21.22;2976
1734613310;35.48;22.54;2977
1734613610;33.96;23.76;2977
1734613908;32.62;24.88;2976
1734614211;31.45;25.95;2974
1734614511;30.4;26.93;2972
1734614812;29.51;27.81;2970
1734615112;28.74;28.75;2968
1734615412;28.06;30.72;2966
1734615710;27.39;32.09;2965
1734616013;26.79;32.95;2963
1734616311;26.27;33.6;2961
1734616614;25.83;34.1;2959
1734616914;25.43;35.02;2958
1734617215;25.07;35.59;2956
1734617515;24.71;36.24;2955
1734617816;24.42;36.89;2953
1734618116;24.15;36.94;2952
1734618416;23.97;37.02;2951
1734618717;25.29;36.61;2950
1734619017;30.55;29.92;2950
1734619317;36.41;23.55;2952
1734619618;41.23;19.18;2955
1734619918;43.97;17.14;2958
1734620218;44.72;16.59;2962
1734620519;43.7;17.01;2966
1734620819;41.88;17.96;2970
1734621120;39.87;19.28;2973
1734621420;37.93;20.63;2976
1734621718;36.16;21.97;2978
1734622021;34.58;23.27;2978
1734622321;33.19;24.41;2977
1734622621;31.97;25.47;2975
1734622922;30.91;26.49;2974
1734623222;29.98;27.37;2972
1734623523;29.15;28.18;2970
1734623823;28.43;29.1;2968
1734624123;27.79;30;2966
1734624424;27.22;30.88;2964
1734624724;26.71;31.79;2962
1734625022;26.26;32.77;2961
1734625325;25.87;33.35;2960
1734625625;25.52;33.95;2958
1734625923;25.2;34.65;2956
1734626226;24.92;35.32;2955
1734626526;26.8;34.44;2954
1734626827;32.12;28.06;2955
1734627127;37.68;22.52;2956
1734627428;42.02;18.73;2959
1734627728;44.3;17.04;2962
1734628028;44.91;16.55;2965
1734628329;43.85;17.04;2969
1734628629;42.03;18.09;2972
1734628929;40.02;19.47;2976
1734629230;38.09;20.97;2978
1734629530;36.31;22.47;2979
1734629831;34.72;23.89;2979
1734630131;33.33;25.25;2978
1734630431;32.08;26.53;2976
1734630729;31;27.74;2974
1734631032;30.03;28.97;2972
1734631332;28.99;30.35;2970
1734631633;28.08;31.56;2968
1734631933;27.34;32.63;2966
1734632234;26.71;33.57;2964
1734632534;26.18;34.39;2963
1734632834;25.73;35.18;2961
1734633135;25.33;35.98;2959
1734633435;24.98;36.67;2957
1734633735;24.66;37.25;2956
1734634036;24.4;37.82;2954
1734634336;24.16;38.29;2953
1734634637;24.3;39.18;2952
1734634937;28.55;34.59;2952
1734635237;34.65;26.84;2953
1734635538;39.99;21.41;2955
1734635838;43.24;18.62;2959
1734636138;44.31;17.87;2963
1734636439;43.25;18.47;2966
1734636739;41.36;19.52;2969
1734637040;39.42;20.9;2973
1734637340;37.54;22.36;2976
1734637638;35.79;23.8;2977
1734637941;34.25;25.24;2978
1734638241;32.89;26.51;2977
1734638541;31.71;27.83;2976
1734638839;30.68;29;2974
1734639142;29.78;30.24;2972
1734639443;28.98;31.35;2970
1734639743;28.29;32.22;2969
1734640043;27.67;33.26;2967
1734640344;27.12;34.27;2965
1734640644;26.63;35.34;2963
1734640944;26.22;36.22;2961
1734641245;25.85;37.18;2959
1734641543;25.52;38.03;2958
1734641846;25.22;38.54;2956
1734642146;24.95;39;2955
1734642446;24.7;39.7;2954
1734642744;24.5;40.31;2953
1734643047;24.28;40.81;2952
1734643348;24.11;41.18;2951
1734643645;23.94;41.37;2950
1734643948;23.8;41.7;2950
1734644249;26.18;39.05;2949
1734644549;31.95;30.9;2950
1734644849;37.8;24.16;2953
1734645150;42.15;19.97;2956
1734645450;44.1;18.34;2959
1734645751;43.61;18.35;2964
1734646051;41.91;19.22;2967
1734646351;39.85;20.54;2971
1734646652;37.82;22.01;2974
1734646952;35.96;23.5;2976
1734647252;34.31;24.91;2977
1734647553;32.87;26.24;2976
1734647853;31.61;27.46;2975
1734648154;30.51;28.56;2973
1734648454;29.57;29.63;2971
1734648754;28.73;30.58;2969
1734649052;28;31.44;2967
1734649355;27.36;32.15;2966
1734649655;26.79;32.88;2964
1734649953;26.29;33.5;2962
1734650256;25.84;34.11;2960
1734650557;25.45;34.56;2958
1734650854;25.11;35.1;2957
1734651155;24.79;35.72;2955
1734651458;24.52;36.02;2954
1734651758;24.26;36.35;2953
1734652058;24.17;36.91;2952
1734652359;27.28;34.73;2951
1734652659;33.15;27.43;2952
1734652960;38.84;21.82;2955
1734653260;42.71;18.54;2958
1734653560;44.43;17.3;2961
1734653861;44.18;17.31;2965
1734654161;42.54;18.11;2969
1734654461;40.48;19.4;2972
1734654762;38.41;20.87;2975
1734655062;36.5;22.36;2977
1734655363;34.79;23.8;2978
1734655663;33.29;25.15;2977
1734655963;31.98;26.41;2976
1734656264;30.84;27.55;2974
1734656564;29.86;28.66;2973
1734656862;29;29.66;2971
1734657165;28.24;30.55;2969
1734657465;27.57;31.3;2967
1734657765;26.98;32.07;2965
1734658066;26.47;32.77;2963
1734658366;26.01;33.41;2961
1734658666;25.61;33.95;2959
1734658967;25.25;34.5;2958
1734659267;24.91;34.97;2957
1734659568;24.64;35.43;2955
1734659868;24.36;35.87;2954
1734660168;24.14;36.24;2953
1734660469;24.12;36.8;2952
1734660769;27.56;33.5;2951
1734661069;33.46;26.67;2952
1734661370;39.09;21.3;2955
1734661670;42.84;18.2;2958
1734661971;44.48;17.04;2961
1734662271;44.14;17.09;2965
1734662571;42.45;17.9;2969
1734662872;40.37;19.2;2972
1734663172;38.3;20.65;2976
1734663472;36.38;22.16;2978
1734663773;34.67;23.61;2978
1734664073;33.18;24.94;2977
1734664374;31.87;26.19;2976
1734664674;30.74;27.32;2975
1734664974;29.76;28.42;2972
1734665275;28.9;29.43;2970
1734665575;28.15;30.26;2968
1734665875;27.49;31.05;2966
1734666176;26.91;31.8;2965
1734666476;26.39;32.49;2963
1734666777;25.94;33.11;2961
1734667077;25.55;33.65;2959
1734667377;25.2;34.18;2957
1734667678;24.85;34.64;2956
1734667978;24.57;35.05;2955
1734668276;24.31;35.47;2953
1734668576;24.11;35.98;2952
1734668879;26.38;34.45;2952
1734669180;32.05;27.91;2952
1734669480;37.89;22.2;2954
1734669780;42.19;18.51;2957
1734670081;44.24;17.02;2960
1734670381;44.27;16.87;2964
1734670682;42.76;17.55;2968
1734670982;40.73;18.77;2972
1734671282;38.64;20.2;2975
1734671583;36.68;21.69;2977
1734671883;34.93;23.16;2978
1734672183;33.39;24.54;2978
1734672484;32.05;25.81;2976
1734672784;30.89;27;2975
1734673085;29.88;28.08;2972
1734673385;29;29.1;2971
1734673685;28.23;29.97;2969
1734673986;27.55;30.78;2967
1734674284;26.95;31.57;2965
1734674586;26.43;32.24;2963
1734674887;25.96;32.77;2961
1734675187;25.56;33.4;2959
1734675488;25.19;34.12;2957
1734675788;24.86;34.7;2956
1734676088;24.58;35.29;2955
1734676386;24.33;35.85;2954
1734676689;26.48;34.67;2953
1734676989;31.81;28.2;2953
1734677290;35.23;24.46;2955
1734677590;37.93;21.85;2957
1734677891;39.94;20.03;2960
1734678188;41.45;18.74;2963
1734678491;42.4;17.96;2966
1734678792;41.86;18.18;2970
1734679092;40.33;19.16;2974
1734679392;38.5;20.45;2976
1734679693;36.66;21.88;2977
1734679993;34.98;23.4;2977
1734680294;33.47;24.77;2977
1734680591;32.16;26.16;2976
1734680894;31.01;27.48;2974
1734681195;30;28.68;2973
1734681495;29.13;29.72;2971
1734681795;28.37;30.79;2969
1734682096;27.71;31.91;2967
1734682396;27.11;32.81;2965
1734682697;26.58;33.55;2963
1734682997;26.13;34.27;2962
1734683297;25.72;35.01;2960
1734683598;25.37;35.7;2958
1734683898;25.07;36.42;2956
1734684199;24.78;37.07;2955
1734684499;24.55;37.51;2954
1734684797;24.33;37.87;2953
1734685100;24.14;38.3;2952
1734685400;23.95;38.72;2951
1734685700;23.73;39.34;2950
1734686001;23.53;39.49;2949
1734686301;23.42;39.63;2948
1734686601;23.31;39.73;2948
1734686902;23.2;39.7;2947
1734687202;23.07;39.85;2947
1734687503;23.42;40.35;2946
1734687803;27.84;34.98;2946
1734688101;33.9;27.05;2948
1734688404;39.54;21.45;2951
1734688704;43.05;18.43;2955
1734689004;44.56;17.25;2960
1734689305;44.43;17.16;2963
1734689605;42.85;17.84;2968
1734689906;40.81;18.97;2972
1734690206;38.75;20.33;2975
1734690506;36.85;21.71;2977
1734690807;35.12;23.11;2978
1734691107;33.63;24.31;2977
1734691407;32.31;25.44;2976
1734691708;31.16;26.44;2974
1734692008;30.16;27.39;2972
1734692308;29.29;28.27;2970
1734692609;28.52;29.18;2969
1734692909;27.84;29.92;2967
1734693210;27.24;30.6;2965
1734693510;26.7;31.5;2963
1734693810;26.24;32.48;2961
1734694111;25.84;32.98;2959
1734694411;25.47;33.29;2957
1734694712;25.14;33.69;2956
1734695012;25.18;34.31;2955
1734695312;28.94;30.76;2954
1734695613;34.69;24.52;2955
1734695913;40;19.84;2957
1734696213;43.31;17.32;2960
1734696514;44.7;16.39;2963
1734696814;44.44;16.39;2967
1734697115;42.79;17.11;2970
1734697415;40.71;18.28;2974
1734697715;38.65;19.6;2976
1734698016;36.73;20.84;2978
1734698316;35.01;22.18;2979
1734698617;33.51;23.48;2978
1734698917;32.2;24.63;2977
1734699217;31.05;25.6;2975
1734699518;30.06;26.37;2973
1734699818;29.18;27.31;2971
1734700118;28.42;27.99;2969
1734700419;27.76;28.77;2967
1734700719;27.17;29.45;2965
1734701017;26.65;30.22;2963
1734701320;26.18;32.5;2962
1734701620;25.73;33.51;2960
1734701918;25.36;33.2;2958
1734702221;25.03;33.34;2957
1734702519;24.72;33.59;2956
1734702822;24.46;33.79;2954
1734703122;24.57;34.1;2953
1734703423;28.48;30.26;2953
1734703720;34.32;24.46;2954
1734704023;39.68;19.73;2956
1734704324;43.13;17.08;2959
1734704624;44.44;16.2;2963
1734704924;43.67;16.45;2966
1734705225;41.82;17.36;2970
1734705525;39.72;18.61;2974
1734705825;37.67;19.99;2977
1734706126;35.8;21.39;2978
1734706426;34.14;22.68;2979
1734706727;32.69;23.94;2978
1734707027;31.44;25.14;2976
1734707327;30.34;26.07;2975
1734707628;29.4;26.91;2972
1734707928;28.56;27.74;2970
1734708229;27.84;28.6;2968
1734708529;27.2;29.18;2966
1734708829;26.63;29.82;2964
1734709130;26.14;30.53;2962
1734709428;25.71;30.93;2961
1734709730;25.31;31.36;2959
1734710031;24.96;31.82;2958
1734710331;24.66;32.15;2956
1734710632;24.37;32.5;2955
1734710932;25.74;31.91;2954
1734711232;31.07;26.99;2954
1734711533;36.89;21.68;2956
1734711833;41.52;17.91;2958
1734712133;43.92;16.25;2961
1734712434;44.13;16.04;2965
1734712734;42.65;16.73;2968
1734713035;40.62;17.93;2972
1734713335;38.53;19.38;2975
1734713635;36.57;20.92;2977
1734713936;34.82;22.45;2978
1734714236;33.28;23.88;2978
1734714536;31.94;25.16;2977
1734714837;30.77;26.54;2975
1734715137;29.78;27.8;2973
1734715438;28.9;28.89;2971
1734715738;28.14;29.88;2969
1734716038;27.46;30.97;2967
1734716339;26.87;31.82;2964
1734716637;26.35;32.64;2963
1734716939;25.89;33.24;2961
1734717240;25.49;33.88;2960
1734717540;25.13;34.45;2958
1734717838;24.79;34.85;2957
1734718141;24.52;35.21;2955
1734718441;24.26;35.72;2954
1734718742;24.03;36.11;2953
1734719042;23.81;36.39;2952
1734719342;23.65;37.2;2951
1734719643;23.45;38.13;2950
1734719943;23.29;37.87;2949
1734720244;23.17;37.97;2948
1734720544;23.03;38.08;2948
1734720844;22.91;38.57;2947
1734721142;22.78;38.93;2946
1734721445;22.68;39.03;2946
1734721745;22.56;39.08;2945
1734722046;22.43;39.18;2945
1734722346;22.34;39.22;2944
1734722647;22.26;39.58;2944
1734722947;24.09;38.95;2944
1734723247;29.86;31.19;2945
1734723548;35.14;24.9;2947
1734723848;40.11;20.19;2951
1734724148;43.2;17.62;2955
1734724449;44.02;17;2960
1734724749;42.82;17.49;2964
1734725050;40.89;18.64;2968
1734725350;38.81;20.06;2972
1734725650;36.82;21.55;2976
1734725951;35.01;23.05;2976
1734726251;33.44;24.53;2977
1734726552;32.05;25.88;2976
1734726852;30.85;27.29;2974
1734727152;29.82;28.59;2972
1734727453;28.92;29.84;2970
1734727750;28.12;30.61;2968
1734728053;27.49;31.72;2965
1734728354;26.91;33.31;2963
1734728654;26.4;34.31;2962
1734728954;25.95;34.9;2960
1734729255;25.57;35.45;2959
1734729553;25.21;35.98;2957
1734729855;24.86;37.74;2956
1734730156;24.56;37.33;2954
1734730456;24.27;37.51;2953
1734730757;24.04;37.56;2952
1734731057;23.82;37.75;2951
1734731357;23.64;37.88;2949
1734731658;25.33;37.44;2949
1734731956;30.89;30.85;2949
1734732258;36.8;24.02;2952
1734732559;41.45;19.61;2955
1734732859;43.81;17.79;2958
1734733160;43.86;17.33;2962
1734733460;42.41;17.86;2966
1734733760;40.4;19.02;2970
1734734061;38.33;20.42;2973
1734734361;36.39;21.87;2976
1734734664;34.62;23.26;2977
1734734964;33.1;24.56;2977
1734735265;31.78;25.78;2975
1734735565;30.62;26.9;2973
1734735865;29.63;27.81;2972
1734736166;28.75;28.74;2970
1734736466;28;29.55;2968
1734736766;27.33;30.37;2966
1734737067;26.74;30.95;2963
1734737367;26.22;31.59;2961
1734737667;25.77;32.18;2960
1734737968;25.36;32.64;2958
1734738268;24.99;32.97;2957
1734738569;24.67;33.33;2955
1734738869;24.38;33.63;2954
1734739169;24.13;33.96;2953
1734739467;23.89;34.26;2951
1734739770;23.7;34.56;2950
1734740070;23.49;34.91;2949
1734740371;25.2;33.96;2949
1734740671;30.82;27.99;2949
1734740972;36.78;22.26;2952
1734741272;41.43;18.32;2954
1734741572;43.9;16.58;2958
1734741873;44.76;15.99;2962
1734742173;43.99;16.27;2966
1734742473;42.12;17.19;2970
1734742774;39.96;18.53;2974
1734743074;37.86;19.96;2977
1734743375;35.94;21.4;2978
1734743675;34.24;22.82;2978
1734743975;32.76;24.1;2977
1734744276;31.48;25.3;2976
1734744576;30.37;26.34;2974
1734744877;29.4;27.23;2971
1734745177;28.56;28.14;2969
1734745477;27.83;28.98;2968
1734745778;27.17;29.6;2966
1734746078;26.6;30.28;2963
1734746378;26.1;30.77;2961
1734746679;25.66;31.35;2959
1734746979;25.26;31.74;2958
1734747279;24.9;32.09;2956
1734747580;24.59;32.43;2955
1734747880;24.3;32.68;2954
1734748181;24.06;33;2952
1734748481;23.83;33.41;2951
1734748781;25.75;32.53;2950
1734749082;31.4;26.67;2951
1734749382;37.26;21.19;2953
1734749682;41.74;17.6;2956
1734749983;44.04;16.04;2959
1734750283;44.58;15.67;2964
1734750584;43.32;16.22;2967
1734750884;41.31;17.27;2971
1734751184;39.15;18.63;2974
1734751485;37.11;20.08;2977
1734751785;35.27;21.49;2978
1734752086;33.65;22.82;2978
1734752386;32.23;24.11;2976
1734752684;31.02;25.21;2975
1734752987;29.97;26.2;2973
1734753287;29.04;27.06;2971
1734753587;28.24;27.88;2969
1734753885;27.54;28.73;2966
1734754188;26.91;29.36;2964
1734754489;26.37;29.84;2962
1734754789;25.89;30.4;2960
1734755089;25.47;30.82;2959
1734755390;25.1;31.33;2957
1734755688;24.74;31.62;2956
1734755988;24.44;32;2954
1734756291;24.36;32.43;2953
1734756589;26.85;30.54;2953
1734756889;30.82;26.58;2953
1734757192;34.02;23.5;2955
1734757492;36.52;21.25;2957
1734757793;38.52;19.51;2959
1734758093;40.05;18.31;2962
1734758393;41.29;17.31;2965
1734758694;42.19;16.61;2969
1734758994;42.01;16.67;2972
1734759294;40.62;17.49;2975
1734759595;38.79;18.65;2976
1734759895;36.92;19.91;2977
1734760196;35.15;21.23;2977
1734760496;33.6;22.54;2976
1734760796;32.21;23.72;2975
1734761097;31;24.77;2974
1734761397;29.95;25.73;2972
1734761697;29.04;26.94;2970
1734761995;28.24;28.17;2968
1734762296;27.53;29.13;2967
1734762599;26.92;30.1;2965
1734762899;26.38;31.11;2962
1734763199;25.9;31.91;2961
1734763500;25.49;32.4;2959
1734763800;25.11;33.07;2957
1734764100;24.77;33.59;2956
1734764401;24.48;34.01;2955
1734764701;24.21;34.22;2953
1734765002;23.97;34.67;2952
1734765302;23.75;35.1;2951
1734765602;23.57;35.48;2950
1734765903;25.11;34.9;2949
1734766203;31.06;27.88;2950
1734766501;35.33;23.14;2952
1734766804;38.39;20.47;2955
1734767104;41.44;18.05;2958
1734767404;43.9;16.44;2961
1734767705;44.14;16.27;2966
1734768005;42.69;16.96;2970
1734768306;40.68;18.2;2974
1734768606;38.61;19.7;2977
1734768906;36.69;21.22;2977
1734769207;34.99;22.7;2978
1734769507;33.48;24.1;2977
1734769807;32.12;25.36;2976
1734770108;30.94;26.67;2975
1734770408;29.91;28.21;2973
1734770709;29;29.53;2971
1734771009;28.21;30.73;2968
1734771309;27.52;31.61;2966
1734771610;26.93;32.06;2964
1734771910;26.41;32.8;2963
1734772210;25.96;33.45;2961
1734772511;25.55;33.52;2959
1734772811;25.18;33.58;2958
1734773112;24.83;33.65;2956
1734773409;24.54;33.77;2955
1734773710;24.25;33.85;2953
1734774013;24.01;34.23;2952
1734774313;23.8;34.97;2951
1734774613;23.65;35.2;2950
1734774914;24.1;35.49;2949
1734775214;28.72;30.37;2949
1734775515;34.88;23.69;2951
1734775812;40.33;18.9;2953
1734776115;43.57;16.54;2957
1734776416;44.89;15.65;2961
1734776716;44.61;15.67;2965
1734777016;42.95;16.38;2969
1734777317;40.82;17.55;2973
1734777617;38.71;18.87;2977
1734777918;36.76;20.21;2978
1734778218;35.02;21.48;2979
1734778518;33.51;22.75;2978
1734778819;32.2;23.83;2976
1734779119;31.05;24.8;2975
1734779420;30.05;25.67;2973
1734779720;29.16;26.39;2971
1734780020;28.39;27.17;2969
1734780321;27.71;27.91;2967
1734780621;27.12;28.62;2965
1734780919;26.58;29.27;2963
1734781219;26.11;29.87;2961
1734781522;25.7;30.35;2960
1734781823;25.32;30.86;2958
1734782123;25;31.35;2957
1734782423;24.69;31.83;2955
1734782721;24.43;32.08;2954
1734783024;24.18;32.49;2953
1734783324;24.5;33.02;2952
1734783625;28.81;28.76;2952
1734783925;34.77;22.77;2953
1734784225;40.19;18.31;2956
1734784526;43.48;16.06;2959
1734784826;44.52;15.4;2963
1734785127;43.5;15.78;2967
1734785427;41.57;16.74;2970
1734785727;39.45;17.99;2973
1734786028;37.44;19.31;2976
1734786328;35.61;20.62;2978
1734786629;34.01;21.89;2978
1734786929;32.62;23.06;2977
1734787229;31.42;24.07;2976
1734787530;30.36;24.99;2974
1734787830;29.45;25.9;2971
1734788130;28.64;26.64;2969
1734788431;27.94;27.14;2967
1734788729;27.31;27.64;2966
1734789031;26.76;28.34;2964
1734789332;26.28;28.94;2962
1734789630;25.85;29.58;2960
1734789933;25.48;30.13;2959
1734790233;25.15;30.63;2957
1734790533;24.84;31.09;2956
1734790834;24.58;31.36;2954
1734791134;24.32;31.66;2953
1734791434;24.12;32.04;2952
1734791735;23.91;32.33;2951
1734792035;23.73;32.61;2950
1734792335;23.65;32.97;2949
1734792636;26.46;30.82;2949
1734792936;32.33;24.68;2950
1734793237;38.2;19.71;2953
1734793537;42.42;16.5;2956
1734793837;44.42;15.24;2960
1734794138;44.84;14.95;2964
1734794438;43.58;15.42;2968
1734794739;41.57;16.41;2972
1734795039;39.42;17.63;2975
1734795339;37.38;18.83;2978
1734795637;35.54;20.02;2979
1734795940;33.93;21.18;2978
1734796241;32.51;22.24;2977
1734796541;31.29;23.18;2976
1734796841;30.22;24.05;2974
1734797139;29.31;24.88;2972
1734797442;28.49;25.59;2969
1734797742;27.78;26.55;2967
1734798043;27.16;27.54;2965
1734798343;26.62;28.43;2964
1734798644;26.15;29.19;2962
1734798944;25.74;29.88;2960
1734799244;25.36;30.52;2958
1734799542;25.95;31.04;2957
1734799843;30.6;26.92;2956
1734800145;36.31;21.46;2958
1734800446;41.13;17.53;2960
1734800746;43.71;15.85;2962
1734801047;43.57;15.83;2965
1734801347;41.99;16.58;2968
1734801647;39.94;17.93;2971
1734801948;37.97;19.24;2974
1734802248;36.11;20.75;2977
1734802549;34.44;22.18;2978
1734802849;32.98;24.02;2977
1734803149;31.61;25.52;2976
1734803450;30.52;26.38;2974
1734803750;29.53;27.99;2972
1734804050;28.7;28.72;2970
1734804351;28.01;29.42;2968
1734804649;27.41;30.15;2966
1734804952;26.87;30.79;2964
1734805252;26.4;31.38;2962
1734805552;25.98;32;2961
1734805853;25.61;32.58;2959
1734806153;25.28;33.04;2957
1734806453;24.97;33.46;2956
1734806754;24.7;33.89;2955
1734807054;24.47;34.28;2954
1734807355;24.24;34.69;2953
1734807655;24.05;35.13;2952
1734807955;25.07;35.48;2951
1734808256;30.37;29.26;2951
1734808556;36.4;22.8;2953
1734808857;41.38;18.53;2956
1734809157;43.65;16.85;2960
1734809457;43.24;16.89;2963
1734809758;42.12;17.38;2967
1734810058;40.43;18.43;2970
1734810358;38.57;19.68;2974
1734810659;36.76;21.1;2976
1734810959;35.12;22.53;2978
1734811260;33.68;23.8;2977
1734811560;32.36;24.89;2976
1734811860;31.19;26.01;2974
1734812158;30.18;27.21;2972
1734812461;29.34;28.71;2970
1734812761;28.58;29.83;2969
1734813062;27.94;30.69;2967
1734813362;27.35;31.46;2965
1734813660;26.84;32.26;2963
1734813960;26.38;32.97;2961
1734814263;25.99;33.61;2960
1734814564;25.63;34.23;2958
1734814864;25.31;34.81;2957
1734815164;25.02;35.25;2956
1734815465;24.73;36.21;2955
1734815765;24.51;36.45;2953
1734816063;24.29;36.85;2952
1734816363;24.11;37.37;2952
1734816666;23.92;37.24;2951
1734816967;23.75;37;2950
1734817267;23.61;36.89;2949
1734817567;23.42;36.99;2948
1734817868;24.58;36.34;2948
1734818168;29.79;30.11;2948
1734818468;35.79;23.7;2951
1734818769;40.83;19.16;2954
1734819069;43.69;16.96;2957
1734819370;44.69;16.21;2962
1734819670;43.92;16.43;2966
1734819970;42.07;17.29;2970
1734820271;39.94;18.55;2973
1734820571;37.88;19.93;2976
1734820871;35.98;21.28;2978
1734821172;34.31;22.55;2978
1734821472;32.84;23.73;2977
1734821772;31.56;24.81;2975
1734822073;30.45;25.82;2973
1734822373;29.49;26.78;2972
1734822674;28.65;27.61;2970
1734822971;27.92;28.28;2968
